koatuu;latitude;longitude
6322887008;49.1272222;37.2363889
6322887009;49.1352778;37.2105556
6322887500;49.0883333;37.4855556
6322887501;49.0883333;37.4855556
6322887502;49.0705556;37.4663889
6322887503;49.0869444;37.4547222
6322888000;49.1816667;37.4313889
6322888001;49.1743889;37.4280278
6322888002;49.1263889;37.3941667
6322888500;49.4133333;37.3311111
6322888501;49.4133333;37.3311111
6323155100;49.2858333;35.7622222
6323155101;49.3261111;35.8058333
6323155102;49.2869444;35.8102778
6323155600;49.3644444;35.8786111
6323155603;49.3411111;35.8747222
6323155605;49.3772222;35.9036111
6323180400;49.2283333;35.6533333
6323180401;49.2283333;35.6533333
6323180402;49.2000000;35.6333333
6323180403;49.2561111;35.6755556
6323180600;49.2669444;35.8286111
6323180601;49.2669444;35.8286111
6323180603;49.2902778;35.8613889
6323180800;49.4530556;35.7800000
6323180801;49.4530556;35.7800000
6323180802;49.4672222;35.8025000
6323180803;49.3897000;35.8081000
6323180804;49.4650000;35.7477778
6323181000;49.1172222;35.5861111
6323181001;49.1172222;35.5861111
6323181003;49.1263889;35.5436111
6323181300;49.2325000;35.7608333
6323181301;49.2325000;35.7608333
6323181302;49.2325000;35.7827778
6323181303;49.2497222;35.7286111
6323181304;49.1980556;35.7175000
6323181305;49.1702778;35.6925000
6323182000;49.4647222;35.9152778
6323182001;49.4647222;35.9152778
6323182500;49.1633333;35.5966667
6323182501;49.1633333;35.5966667
6323182700;49.4830556;35.8438889
6323182701;49.4830556;35.8438889
6323182705;49.4616667;35.8150000
6323183000;49.2527778;35.9075000
6323183001;49.2495100;35.9026440
6323183700;49.3163889;35.9550000
6323183701;49.3163889;35.9550000
6323183702;49.2927778;35.9819444
6323183703;49.3205556;36.0247222
6323183704;49.3113889;35.9116667
6323184000;49.3666667;35.9633333
6323184001;49.3666667;35.9633333
6323184500;49.3094444;35.6986111
6323184502;49.3094444;35.6986111
6323184504;49.3438889;35.7350000
6323184800;49.2766667;35.7022222
6323184801;49.2766667;35.7022222
6323184803;49.2813889;35.6525000
6323184805;49.3308333;35.6288889
6323184807;49.3002778;35.6302778
6323186000;49.3683333;35.8336111
6323186001;49.3683333;35.8336111
6323186003;49.3663889;35.7736111
6323186005;49.3891667;35.7925000
6323255100;49.8580556;35.2988889
6323255101;49.8588889;35.3858333
6323280300;49.9133333;35.2902778
6323280301;49.9133333;35.2902778
6323280303;49.8852778;35.2830556
6323280304;49.9309000;35.2985000
6323280305;49.8988889;35.2758333
6323280309;49.8980556;35.2425000
6323280600;49.7919444;35.2527778
6323280601;49.7919444;35.2527778
6323280602;49.7988889;35.2466667
6323280603;49.7483333;35.3163889
6323280604;49.7869444;35.2250000
6323280605;49.8127778;35.2563889
6323280606;49.7480556;35.2355556
6323280607;49.7741667;35.2313889
6323280608;49.7824000;35.3013000
6323280609;49.7502778;35.2594444
6323280610;49.7683333;35.2622222
6323280612;49.7619444;35.2213889
6323281000;49.8591667;35.2155556
6323281001;49.8591667;35.2155556
6323281002;49.8583333;35.2438889
6323281003;49.8627778;35.1586111
6323281004;49.8446000;35.2348000
6323281005;49.8394444;35.2102778
6323281006;49.8822222;35.2141667
6323281007;49.8686111;35.1694444
6323281008;49.8777778;35.2419444
6323281009;49.8908333;35.1891667
6323281010;49.8855556;35.2522222
6323281200;49.8197222;35.4188889
6323281201;49.8197222;35.4188889
6323281202;49.7752778;35.3283333
6323281203;49.7772222;35.3377778
6323281204;49.8508333;35.4102778
6323281205;49.7991667;35.3900000
6323281206;49.7963889;35.3500000
6323281207;49.8041667;35.3263889
6323281208;49.8027778;35.3827778
6323281209;49.8252778;35.4544444
6323281210;49.8097222;35.3691667
6323310100;49.3719444;35.4569444
6323310101;49.3611111;35.4155556
6323310102;49.3377778;35.3516667
6323310103;49.3386111;35.3955556
6323380500;49.2366667;35.4666667
6323380501;49.2366667;35.4666667
6323380502;49.2122222;35.4966667
6323380503;49.1552778;35.5119444
6323380504;49.1844444;35.4833333
6323380505;49.2219444;35.9669444
6323380506;49.2238889;35.5016667
6323380507;49.2313889;35.4852778
6323381000;49.5269444;35.6116667
6323381001;49.5269444;35.6116667
6323381002;49.5011111;35.5066667
6323381003;49.5466667;35.5505556
6323381004;49.5102778;35.5577778
6323381200;49.2205556;35.5780556
6323381201;49.2205556;35.5780556
6323381203;49.2033333;35.6052778
6323381204;49.2997222;35.5408333
6323381205;49.1963889;35.5358333
6323381206;49.2516667;35.5280556
6323381209;49.2641667;35.5513889
6323381500;49.5505556;35.5188889
6323381501;49.5505556;35.5188889
6323381502;49.5850000;35.6052778
6323381503;49.5869444;35.5452778
6323381504;49.5361111;35.4602778
6323381505;49.5811111;35.5594444
6323382000;49.4463889;35.4322222
6323382001;49.4463889;35.4322222
6323382002;49.4833333;35.3641667
6323382003;49.4347222;35.4166667
6323382500;49.3200000;35.4150000
6323382501;49.3200000;35.4150000
6323382502;49.2680556;35.3780556
6323382503;49.3122222;35.4072222
6323382504;49.2877778;35.4069444
6323382505;49.3105556;35.4475000
6323382506;49.2733333;35.3936111
6323382507;49.2963000;35.3887000
6323383000;49.3455556;35.4827778
6323383001;49.3455556;35.4827778
6323383005;49.3516667;35.4975000
6323383500;49.6455556;35.5013889
6323383501;49.6455556;35.5013889
6323383502;49.6563889;35.4586111
6323383503;49.6347222;35.5527778
6323384500;49.4488889;35.5536111
6323384501;49.4488889;35.5536111
6323384502;49.4813889;35.5947222
6323384503;49.5063889;35.6250000
6323384504;49.4444444;35.6475000
6323385000;49.3944444;35.5980556
6323385001;49.3944444;35.5980556
6323385002;49.3641667;35.5736111
6323385003;49.3419444;35.6669444
6323385500;49.3905556;35.4325000
6323385501;49.3905556;35.4325000
6323385502;49.4325000;35.4961111
6323385503;49.4583333;35.4861111
6323385700;49.3658333;35.5311111
6323385701;49.3658333;35.5311111
6323385703;49.2638889;35.5886111
6323385704;49.3833333;35.5497222
6323385707;49.2908333;35.6072222
6323385711;49.2822222;35.5897222
6323386000;49.4191667;35.6508333
6323386001;49.4191667;35.6508333
6323386002;49.4419444;35.7075000
6323555100;50.0566667;35.1491667
6323555101;50.0761111;35.1658333
6323555102;50.0975000;35.0991667
6323555103;50.0966667;35.0741667
6323555104;50.0872222;35.1977778
6323555400;49.9505556;35.1163889
6323555401;49.9322222;35.1477778
6323555402;49.9066667;35.0997222
6323555403;49.9008333;35.1500000
6323580300;49.9230556;35.3416667
6323580301;49.9230556;35.3416667
6323580302;49.9841667;35.3502778
6323580303;49.9272222;35.3738889
6323580304;49.9319444;35.2972222
6323580305;49.9497222;35.3458333
6323580309;49.9272222;35.2338889
6323580310;49.9408333;35.3594444
6323580312;49.9669444;35.3688889
6323580500;49.8827778;35.1169444
6323580501;49.8827778;35.1169444
6323580502;49.8766667;35.0722222
6323580503;49.8930000;35.0177778
6323580504;49.8880000;35.0150000
6323580505;49.9100000;34.9905556
6323581200;50.1658333;35.1088889
6323581201;50.1658333;35.1088889
6323581202;50.1755556;35.0638889
6323581700;50.0230556;35.2027778
6323581701;50.0230556;35.2027778
6323581702;50.0038889;35.2538889
6323581704;50.0061111;35.1405556
6323581705;49.9802778;35.2780556
6323581706;50.0041667;35.1077778
6323581707;50.0330000;35.1650000
6323581708;50.0452778;35.1747222
6323581710;49.9933333;35.2638889
6323582200;49.9575000;35.1875000
6323582201;49.9575000;35.2100000
6323582202;49.9441667;35.1780556
6323582203;49.9686111;35.1641667
6323582204;49.9600000;35.2158333
6323582205;49.9622222;35.2352778
6323582207;49.9461111;35.2358333
6323582208;49.9738889;35.1697222
6323583200;50.1450000;35.2063889
6323583201;50.1450000;35.2063889
6323583202;50.1122222;35.2547222
6323583203;50.1411111;35.1605556
6323583204;50.2319444;35.1533333
6323583205;50.2261111;35.2027778
6323583700;49.9855556;34.9738889
6323583701;49.9855556;34.9738889
6323583702;49.9597222;34.8922222
6323583703;50.0383333;34.9575000
6323584200;50.0155556;35.0605556
6323584201;50.0155556;35.0605556
6323584700;50.0466667;35.3213889
6323584701;50.0466667;35.3213889
6323584702;50.0725000;35.2844444
6323584703;50.0425000;35.2711111
6323584704;50.0322222;35.3775000
6323584705;50.0300000;35.2611111
6323584706;50.0911111;35.2802778
6323584707;50.0752778;35.2669444
6323585500;50.1194444;35.0066667
6323585501;50.1194444;35.0066667
6323585502;50.1513889;35.0850000
6323585503;50.1702778;35.0077778
6323585504;50.0713889;34.9836111
6323586200;49.9475000;34.9938889
6323586201;49.9475000;34.9938889
6323586202;49.9475000;34.9469444
6323586203;49.8986111;34.9947222
6323586204;49.9711111;34.9994444
6323586205;49.9308333;34.9841667
6323586206;49.9644444;34.9769444
6323586207;49.9550000;35.0161111
6323586208;49.9675000;35.0616667
6323780800;49.8077778;37.3416667
6323780801;49.8077778;37.3416667
6323781000;49.5855556;37.7152778
6323781001;49.5855556;37.7152778
6323781002;49.5602778;37.7211111
6323781200;49.6805556;37.4647222
6323781201;49.6805556;37.4647222
6323781203;49.6755556;37.5425000
6323781205;49.6644444;37.5052778
6323781207;49.6663889;37.5944444
6323781500;49.8252778;37.4322222
6323781501;49.8252778;37.4322222
6323781506;49.7986111;37.3933333
6323781507;49.8447222;37.4097222
6323781512;49.7875000;37.4622222
6323782000;49.6588889;37.9313889
6323782001;49.6588889;37.9313889
6323782003;49.6613889;37.9400000
6323782004;49.6621000;37.8922000
6323782005;49.7077778;37.9588889
6323782006;49.6675000;37.9858333
6323782007;49.6947222;37.9391667
6323782008;49.6569444;37.8652778
6323782500;49.6416667;37.8988889
6323782501;49.6416667;37.8988889
6323782502;49.6305556;37.9066667
6323782503;49.5730556;37.9172222
6323782504;49.6097000;37.9063000
6323782505;49.6016667;37.8730556
6323783000;49.7658333;37.5811111
6323783001;49.7658333;37.5811111
6323783002;49.7455556;37.6277778
6323783003;49.7816667;37.6350000
6323783004;49.7825000;37.5638889
6323783005;49.7300000;37.5641667
6323783006;49.7461111;37.5911111
6323783007;49.7022222;37.5625000
6323783008;49.7647222;37.5519444
6323783200;49.5277778;37.7125000
6323783201;49.5277778;37.7125000
6323783500;49.6605556;37.7230556
6323783501;49.6605556;37.6983333
6323783502;49.6200000;37.7097222
6323783503;49.6558333;37.7838889
6323783504;49.6900000;37.6708333
6323783700;49.4794444;37.6338889
6323783701;49.4794444;37.6338889
6323783702;49.4855556;37.5597222
6323783704;49.5275000;37.5261111
6323783706;49.5238889;37.5716667
6323783707;49.4605556;37.6230556
6323783900;49.8191667;37.5272222
6323783901;49.8191667;37.5272222
6323783903;49.8386111;37.5113889
6323783905;49.8275000;37.5652778
6323783909;49.8525000;37.4805556
6323784000;49.7038889;37.5022222
6323784001;49.7038889;37.5022222
6323784500;49.5669444;37.8341667
6323784501;49.5669444;37.8341667
6323784502;49.5408333;37.8994444
6323785000;49.6586111;37.6041667
6323785001;49.6450000;37.6041667
6323785003;49.6325000;37.5791667
6323785005;49.6577778;37.5325000
6323785006;49.6452778;37.5166667
6323785007;49.6438889;37.5663889
6323785008;49.6580556;37.5638889
6323785009;49.6502778;37.5525000
6323785500;49.7211111;37.7202778
6323785501;49.7166667;37.7191667
6323785502;49.7150000;37.6750000
6323785503;49.7630556;37.7055556
6323786000;49.5922222;37.6333333
6323786001;49.5922222;37.6333333
6323786003;49.5861111;37.5161111
6323786200;49.8938889;37.3558333
6323786201;49.8938889;37.3558333
6323786205;49.9033333;37.4100000
6323786207;49.8747222;37.4352778
6323786209;49.8691667;37.4608333
6323786211;49.9113889;37.4477778
6323786213;49.8677778;37.3972222
6323786500;49.5269444;37.6655556
6323786501;49.5255556;37.6641667
6323787000;49.7680556;37.4936111
6323787001;49.7680556;37.4877778
6323787002;49.7730556;37.5230556
6323787003;49.7352778;37.5030556
6323787004;49.7527778;37.5136111
6323955400;49.1316667;36.3350000
6323955401;49.1225000;36.3425000
6323955405;49.1294444;36.2666667
6323955700;48.9805565;36.0074997
6323955701;48.9920000;35.9570000
6323955702;48.9497222;36.1222222
6323955704;49.0000000;36.0816667
6323955707;48.9322222;36.0761111
6323955708;48.9880000;35.9890000
6323955709;48.9691667;36.0500000
6323955710;48.9661111;36.1105556
6323980500;49.0575000;36.1594444
6323980501;49.0575000;36.1594444
6323980502;49.0269444;36.2400000
6323980503;49.0133333;36.1627778
6323980504;49.0394444;36.2536111
6323980505;49.0405556;36.1969444
6323980506;49.0702778;36.2080556
6323981000;49.2297222;36.5338889
6323981001;49.2297222;36.5338889
6323981002;49.2141667;36.5025000
6323981003;49.2013889;36.5583333
6323981200;49.1780556;36.3891667
6323981201;49.1780556;36.3891667
6323981500;48.9311111;36.3200000
6323981501;48.9311111;36.3200000
6323981502;48.9288889;36.4455556
6323981503;48.9550000;36.4161111
6323981504;48.9427778;36.4094444
6323981506;48.9536111;36.3386111
6323982000;48.9661111;36.1580556
6323982001;48.9661111;36.1580556
6323982003;48.9863889;36.2180556
6323982005;48.9163889;36.1250000
6323982006;48.9941667;36.1536111
6323982100;49.0158333;36.5552778
6323982101;49.0158333;36.5552778
6323982103;49.0383333;36.5825000
6323982500;49.0916667;36.5725000
6323982501;49.0916667;36.5725000
6323982502;49.1333333;36.5913889
6323982504;49.1680556;36.5200000
6323982506;49.1761111;36.5850000
6323983000;48.8461111;36.0794444
6323983002;48.9013889;36.0616667
6323983003;48.8058333;36.1441667
6323983004;48.8125000;36.0736111
6323983005;48.8700000;36.1266667
6323983006;48.9011111;36.0427778
6323983500;48.8877778;36.2075000
6323983501;48.8877778;36.2075000
6323983502;48.8422222;36.1908333
6323983503;48.8608333;36.2450000
6323983504;48.9111111;36.1802778
6323984500;49.1988889;36.5927778
6323984501;49.1988889;36.5927778
6323984502;49.1827778;36.6025000
6323984503;49.1672222;36.6105556
6323984505;49.2211111;36.6116667
6323985000;49.0458333;36.3652778
6323985001;49.0458333;36.3652778
6323985003;49.0358333;36.3344444
6323985004;49.0233333;36.3658333
6323985005;49.0400000;36.3863889
6323985200;49.1663889;36.1905556
6323985203;49.1663889;36.1905556
6323985500;48.9333333;36.2175000
6323985501;48.9333333;36.2175000
6323985502;49.0127778;36.2519444
6323985504;48.9602778;36.2572222
6323985505;49.0388889;36.2830556
6323985506;49.0275000;36.2902778
6323985507;48.9147222;36.2177778
6323986000;49.0575000;36.5227778
6323986001;49.0575000;36.5227778
6323986002;49.0813889;36.5527778
6323986003;49.0538889;36.5008333
6323986004;49.0347222;36.4861111
6323986005;49.0691667;36.5180556
6323986500;48.9891667;36.4244444
6323986501;48.9888889;36.4233333
6323986502;48.9697222;36.3922222
6323987000;49.0847222;36.6116667
6323987001;49.0847222;36.6116667
6323987003;49.0791667;36.5880556
6323987005;49.0022222;36.6019444
6323987007;49.0144444;36.6402778
6323987500;48.9880556;36.3022222
6323987501;48.9880556;36.3022222
6323987503;48.9777778;36.3313889
6323988000;48.9947222;36.4672222
6323988001;48.9947222;36.4672222
6323988003;48.9747222;36.5180556
6323988007;49.0122222;36.4736111
6323988500;49.0708333;36.2977778
6323988501;49.0708333;36.2977778
6323988503;49.0900000;36.2500000
6323988504;49.1352778;36.2916667
6323988505;49.0608333;36.3161111
6323988507;49.1041667;36.2761111
6323988509;49.0963889;36.2697222
6324255100;49.7197222;35.8772222
6324255101;49.6736111;35.8555556
6324255300;49.6894444;36.0433333
6324255301;49.6533333;35.9836111
6324255302;49.6752778;36.0027778
6324255303;49.7208333;35.9925000
6324255304;49.6280556;36.0269444
6324280300;49.7780556;35.9705556
6324280301;49.7780556;35.9705556
6324280303;49.7700000;35.9397222
6324280500;49.7638889;35.7561111
6324280501;49.7638889;35.7561111
6324280502;49.8166667;35.7186111
6324280503;49.8036111;35.7394444
6324280504;49.7636111;35.6952778
6324280505;49.8077778;35.7650000
6324281000;49.6025000;35.8077778
6324281001;49.6025000;35.8077778
6324281002;49.6225000;35.8508333
6324281003;49.6300000;35.8130556
6324282000;49.5247222;35.9277778
6324282001;49.5247222;35.9277778
6324282002;49.5058333;35.9041667
6324282500;49.8416667;35.8588889
6324282501;49.8416667;35.8588889
6324282502;49.8738889;35.8900000
6324282503;49.8550000;35.8380556
6324283000;49.6958333;35.9494444
6324283001;49.6958333;35.9494444
6324283002;49.7294444;35.9630556
6324283003;49.7450000;35.9408333
6324283500;49.5580556;36.0358333
6324283501;49.5580556;36.0358333
6324283502;49.6108333;35.9988889
6324284000;49.7011111;35.8047222
6324284001;49.7011111;35.8047222
6324284002;49.6375000;35.7691667
6324284003;49.7294444;35.8169444
6324284004;49.6602778;35.7472222
6324284500;49.8069444;35.9550000
6324284501;49.8069444;35.9550000
6324284504;49.8444444;35.9225000
6324284700;49.6341667;35.8938889
6324284701;49.6341667;35.8938889
6324284702;49.6502778;35.8902778
6324284703;49.6330556;35.8597222
6324284704;49.6427778;35.9219444
6324284705;49.6225000;35.8850000
6324284706;49.6250000;35.8550000
6324284707;49.6043970;35.8624650
6324285000;49.6438889;35.7225000
6324285001;49.6438889;35.7225000
6324285002;49.6213889;35.7488889
6324285003;49.6372222;35.6155556
